turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
1,T,Do you understand my question,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,If this is my candy bar  and I gave her that much right,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,One number name we said was one  half didn t we,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,Can someone think of another name that very  exactly tells me how much of the candy bar I gave Dr Martino,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,And if you think you know why don t you discuss it with your  neighbor and see if you agree,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
1,T,Ok so discuss it,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,You  have to be able to prove it and say why,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,Ok Are you ready to share your ideas,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
2,T,I heard a couple of different  number names,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,How many of you think you have another number  name that tells me how much of the candy bar Dr Martino got,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
2,T,We  already agree that one number name was one half,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,Right,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,That  represented how much of the candy bar,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,How many of you think you  have a different number name,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
2,T,Ok Jackie,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
3,S,Um well we thought it was six twelfths because,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
,T,Jackie I am sorry I cant hear its so loud here,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
4,S,Um we thought is was um six twelfths because there are um twelve  pieces in all and she got six and six makes half,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
5,T,What do you think,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
6,S,I have another one,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
7,T,What do you think,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
7,T,Did you all hear uh what Jackie said,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
7,T,How  many of your heard what Jackie said,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
7,T,Raise your hand if you heard  what she said,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
7,T,How many of you agree with  what Jackie said,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
7,T,That another number name  you said Jackie was,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
8,S,Six,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
9,T,Six twelfths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,True
9,T,How many of you agree with that,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
9,T,Does anyone disagree with that,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
9,T,Does someone have a different number name,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
9,T,I heard some other  number names as I walked around,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
9,T,Danielle,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
10,S,Um I thought um it would be um two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
11,T,You thought two fourths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
11,T,How did you think that,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,True,False,False
12,S,Because if she got a half then the top two rows um is a half and  then that s two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
13,T,Then we can think of this as two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
13,T,What do you think about  that,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
13,T,How many of you think that s another number name,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
13,T,Two  fourths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
13,T,Some people aren t sure,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
13,T,Danielle why don t you come up  and show them what you re thinking,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
13,T,I am not sure if people were  following you,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
13,T,Danielle thinks  that another number name for how much of the candy bar we gave  Dr Martino is two fourths so we re interested in knowing how  Danielle was thinking about that,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
14,S,Well this row and this row is a half   and then these are two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
15,T,Why are they two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,True,False,False
15,T,Can you help the class understand that,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
16,S,Because there s four rows,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
17,T,Because there are four rows and we if talk about the first two rows  that s two fourths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
17,T,What do you think,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
17,T,How many of you think  that s another number name for how much of the candy bar we gave  her,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
17,T,How many of you agree with that,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
17,T,How many of you disagree,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
17,T,If you disagree why do you disagree,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
18,T,Mark,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
18,T,Not sure why,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
18,T,Kelly was your  hand up for disagree,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
18,T,No,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
18,T,Is it that you don t see that it s two  fourths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
18,T,You don t see that it s two fourths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
18,T,Can someone help  Kelly and Mark then they don t disagree but they don t see it,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
18,T,Brian,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
19,S,I just found out another way that a half can be,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
20,T,You have another way that a half would be,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
20,T,Ok remember that and  hold on to that,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
20,T,I would like someone to help the people who don t  quite see that that s two fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
20,T,Can some one try to explain that,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
20,T,Who wants to pretend to be a teacher or explainer if you agree,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
20,T,Somebody want to give it a try,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
20,T,Nobody wants to try,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
20,T,Brian,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
21,S,If I agree,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
21,S,Ok,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
,S,Well I agree on two fourths because there s because three  times because four times three equals twelve and if you split it in  half there d be three fourths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
21,S,Well  well I agree because there are four thirds on there but but when  there s a half there are only there s three fourths instead of four  thirds,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
22,T,Wait,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
22,T,Hold up,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
22,T,Where are your four thirds,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
23,S,Well well well when you said   to split it in half   like that there are only two fourths left over  yeah there are only two fourths when it s a whole there are four  thirds   I can t explain it too well,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
24,T,I am not sure I understand what you are saying,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
24,T,Can some else help,Comparing Fractions 2_Grade 4.xlsx,True,False,False,False,False,False,False
24,T,Danielle do you want to go up there and,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
25,S,No I just have something to say,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
25,S,Cause If there s four fourths  um and half of four is two so two fourths would be a half,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
26,S,But I thought about it the other way around,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
27,T,What do you mean by the other way around um Brian,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
28,S,Well instead of well she went two fourths like going across like  cause those are fourths and that s a fourth and there are two of them,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
28,S,I have another way,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
28,S,It s I have three I think three sixths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
29,T,Three sixths,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
30,S,Because well because a whole there s a whole if there s  yeah it s three sixths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
30,S,Because  there are six of them there there there I found groups of sixths,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
30,S,There s one sixth another sixth another sixth another sixth another  sixth another sixth and if you split them in half there s three of  them on top,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
31,T,That s very interesting,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
31,T,What do you think about that,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
31,T,Brian found  another way,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
31,T,That s very interesting Brian,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
31,T,So he is saying that  these two little pieces of candy and these two and these two and  these two and these two and these two I don t know if that is what  you said Brian but something like that,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
32,S,Yeah,Comparing Fractions 2_Grade 4.xlsx,False,False,False,False,False,False,False
33,T,You can talk about taking this candy bar and sharing it in six pieces  where we would have two wedges to be one piece,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
33,T,Do you follow  that,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,That s neat,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
33,T,And so you are saying that if you got three of  those right,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,One of the two one of the two one of the two then  you still get a half of candy bar,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
33,T,So what do you think,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
33,T,You re  saying that you think that three sixths is another name for one half,Comparing Fractions 2_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,What do you think,Comparing Fractions 2_Grade 4.xlsx,False,False,False,True,False,False,False
33,T,Ok let s write this down,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
33,T,Thank you very  much Brian that s interesting,Comparing Fractions 2_Grade 4.xlsx,False,False,True,False,False,False,False
